latitud,longitud,fecha,estado
49.04403577832828,15.705867689320073,2019-09-30,enfermo_plaga
44.25,27.75,2024-08-16,enfermo_sequia
50.6915515494227,13.881969969058972,2021-09-30,enfermo_plaga
44.75,26.75,2024-06-16,enfermo_sequia
46.25,1.75,2022-07-16,enfermo_sequia
-23.75,-53.75,2020-12-16,enfermo_sequia
51.75,52.75,2022-04-16,enfermo_sequia
0.2533,102.2729,2015-09-24,incendio
-12.6793,-55.3354,2015-01-22,incendio
48.93439682348152,17.219506903816526,2018-09-30,enfermo_plaga
61.75,-66.25,2021-06-16,enfermo_sequia
49.915337007271205,16.75359696905653,2019-09-30,enfermo_plaga
44.25,-1.25,2023-01-16,enfermo_sequia
45.25,106.25,2022-12-16,enfermo_sequia
49.279150828636965,16.02764448860411,2021-09-30,enfermo_plaga
-9.7612,-58.5023,2015-09-30,incendio
25.75,48.75,2022-06-16,enfermo_sequia
-22.8428,-52.0431,2015-07-22,incendio
49.536912693638754,18.588179417137976,2018-09-30,enfermo_plaga
48.60154234684286,-56.36643409634649,2013-06-01/2013-09-01,sano
-14.25,-58.25,2021-03-16,enfermo_sequia
64.75,139.75,2020-10-16,enfermo_sequia
3.7184422519015055,116.27656489090124,2013-06-01/2013-09-01,sano
35.5712,-76.2583,2015-06-23,incendio
9.877058781322363,-62.77815943801894,2020-06-01/2020-09-01,sano
69.75,125.25,2020-09-16,enfermo_sequia
49.26161525300681,16.362487902086173,2021-09-30,enfermo_plaga
-6.3391,138.4377,2015-10-14,incendio
-8.655912093438069,-76.45966108444014,2016-06-01/2016-09-01,sano
50.6273,-98.8439,2015-07-22,incendio
53.33077662802,-129.49822569624604,2000-06-01/2000-09-01,sano
-0.3539,115.8861,2015-10-24,incendio
50.001474472569456,13.274535288431602,2021-09-30,enfermo_plaga
49.999730955687454,17.512269787356416,2018-09-30,enfermo_plaga
-5.7373,-51.1392,2015-11-17,incendio
41.25,36.25,2020-11-16,enfermo_sequia
35.75,61.75,2021-11-16,enfermo_sequia
48.91253592103365,17.44160030916653,2020-09-30,enfermo_plaga
23.25,-109.75,2021-06-16,enfermo_sequia
-26.75,17.75,2023-09-16,enfermo_sequia
33.6833,-108.4881,2015-06-20,incendio
21.25,101.75,2020-10-16,enfermo_sequia
49.30775484735935,13.463806712613891,2021-09-30,enfermo_plaga
29.25,53.25,2021-09-16,enfermo_sequia
45.75,21.25,2022-10-16,enfermo_sequia
66.75,107.75,2020-12-16,enfermo_sequia
53.25,67.75,2022-03-16,enfermo_sequia
-14.1951,-48.9754,2015-09-04,incendio
49.86397736292189,15.71416158349356,2021-09-30,enfermo_plaga
-3.4999,115.7873,2015-09-24,incendio
73.25,140.75,2023-03-16,enfermo_sequia
-7.25,-61.25,2024-10-16,enfermo_sequia
49.60258141588557,15.522134522068868,2021-09-30,enfermo_plaga
57.75,102.25,2022-04-16,enfermo_sequia
65.9313,-154.5487,2015-06-24,incendio
-13.25,-41.75,2023-11-16,enfermo_sequia
70.75,-110.75,2023-10-16,enfermo_sequia
50.523943387307575,13.251196098644352,2021-09-30,enfermo_plaga
-31.25,-68.25,2023-04-16,enfermo_sequia
-1.781541303987324,17.18487312761937,2016-06-01/2016-09-01,sano
29.75,81.25,2024-07-16,enfermo_sequia
67.25,125.25,2022-03-16,enfermo_sequia
-2.75,14.25,2024-11-16,enfermo_sequia
49.35719559466311,15.44679940559453,2021-09-30,enfermo_plaga
54.25,-104.25,2021-08-16,enfermo_sequia
-20.75,-47.75,2021-06-16,enfermo_sequia
-15.536860884242191,-61.65602524315515,2000-06-01/2000-09-01,sano
-1.1253,-49.3033,2015-10-04,incendio
48.7812,-115.1224,2015-04-20,incendio
-3.2528,-60.7813,2015-11-20,incendio
-4.0908,105.7262,2015-09-27,incendio
32.25,-0.75,2024-03-16,enfermo_sequia
-8.618,-55.0664,2015-07-17,incendio
34.25,6.75,2022-07-16,enfermo_sequia
-22.2916,-51.1177,2015-08-18,incendio
-3.161,105.5407,2015-11-11,incendio
-11.646,-54.1512,2015-09-16,incendio
69.25,157.75,2020-10-16,enfermo_sequia
0.6560501872373886,19.668077359986334,2016-06-01/2016-09-01,sano
49.5472882903541,15.388002753838306,2018-09-30,enfermo_plaga
-14.9482,-42.7617,2015-09-04,incendio
-1.75,-54.25,2024-03-16,enfermo_sequia
0.5135342317347183,-77.3263293151332,2020-06-01/2020-09-01,sano
29.75,96.25,2021-10-16,enfermo_sequia
81.25,-24.75,2022-02-15,enfermo_sequia
43.25,54.25,2022-02-15,enfermo_sequia
1.0188,102.0389,2015-02-23,incendio
67.75,133.25,2021-03-16,enfermo_sequia
49.734281446345086,14.862482917383712,2021-09-30,enfermo_plaga
64.75,-73.75,2021-05-16,enfermo_sequia
40.25,37.25,2021-04-16,enfermo_sequia
-46.25,-73.25,2021-07-16,enfermo_sequia
46.25,108.75,2020-01-16,enfermo_sequia
47.25,8.25,2023-02-15,enfermo_sequia
-22.75,-54.75,2022-01-16,enfermo_sequia
-41.25,-67.75,2021-02-15,enfermo_sequia
-8.451881182620097,-51.61470009304176,2000-06-01/2000-09-01,sano
36.15386549000607,-118.34085890460314,2000-06-01/2000-09-01,sano
0.5412,122.2944,2015-11-10,incendio
49.28565325876939,16.050341447898504,2018-09-30,enfermo_plaga
-10.25,-77.25,2022-10-16,enfermo_sequia
52.25,11.75,2022-10-16,enfermo_sequia
70.75,149.25,2024-04-16,enfermo_sequia
49.696593032320855,16.314734119954437,2021-09-30,enfermo_plaga
49.52973062657672,16.314914279707665,2021-09-30,enfermo_plaga
50.30397192359699,13.12041163035351,2018-09-30,enfermo_plaga
-47.75,-67.25,2023-05-16,enfermo_sequia
-23.25,-58.75,2022-08-16,enfermo_sequia
70.75,132.25,2023-12-16,enfermo_sequia
26.75,-9.25,2024-03-16,enfermo_sequia
18.75,45.75,2021-10-16,enfermo_sequia
0.6297006148486721,120.3367968797444,2020-06-01/2020-09-01,sano
67.25,-72.75,2020-05-16,enfermo_sequia
49.61670756266624,16.74783113248367,2021-09-30,enfermo_plaga
59.92835544424506,-158.16469842705533,2020-06-01/2020-09-01,sano
49.90872406881828,15.6988781299587,2019-09-30,enfermo_plaga
78.25,99.75,2021-07-16,enfermo_sequia
29.75,103.25,2023-04-16,enfermo_sequia
55.6474,-109.498,2015-06-30,incendio
29.25,-1.25,2024-02-15,enfermo_sequia
49.0295761039808,14.323258201260344,2019-09-30,enfermo_plaga
-7.9293,-44.2011,2015-10-08,incendio
-8.75,-71.25,2023-08-16,enfermo_sequia
-7.436071807315861,-61.06755214850717,2000-06-01/2000-09-01,sano
36.25,10.25,2023-05-16,enfermo_sequia
49.46254922058481,16.3225392040153,2019-09-30,enfermo_plaga
51.25,17.25,2022-09-16,enfermo_sequia
-4.703325252334968,-78.34946739602255,2000-06-01/2000-09-01,sano
60.085456956633294,98.05696010844107,2020-06-01/2020-09-01,sano
49.26101662028401,16.307619044194322,2018-09-30,enfermo_plaga
-11.25,-75.25,2022-11-16,enfermo_sequia
23.75,100.25,2023-09-16,enfermo_sequia
62.75,-67.75,2020-10-16,enfermo_sequia
40.75,58.25,2021-06-16,enfermo_sequia
-3.3514,113.6991,2015-08-13,incendio
-7.75,-64.25,2024-02-15,enfermo_sequia
-14.25,-61.75,2020-05-16,enfermo_sequia
-17.75,-62.25,2022-06-16,enfermo_sequia
36.25,43.25,2021-08-16,enfermo_sequia
-13.1221,-46.9691,2015-10-04,incendio
48.26183910010261,-120.4148778690347,2016-06-01/2016-09-01,sano
-2.9655097786817897,136.5210446046038,2016-06-01/2016-09-01,sano
49.69158555358007,16.513796345785035,2021-09-30,enfermo_plaga
32.75,-3.75,2024-10-16,enfermo_sequia
29.75,54.25,2021-04-16,enfermo_sequia
-2.2662,112.1473,2015-09-08,incendio
39.75,101.75,2021-01-16,enfermo_sequia
16.102672030149144,121.5931904422182,2016-06-01/2016-09-01,sano
50.25,-72.25,2021-12-16,enfermo_sequia
70.25,155.75,2021-03-16,enfermo_sequia
33.25,46.75,2024-02-15,enfermo_sequia
33.75,54.75,2023-09-16,enfermo_sequia
22.25,56.25,2023-11-16,enfermo_sequia
65.25,-70.25,2020-10-16,enfermo_sequia
45.25,102.25,2023-03-16,enfermo_sequia
-7.25,-65.25,2023-12-16,enfermo_sequia
37.25,49.25,2022-10-16,enfermo_sequia
58.88879795478286,113.53680135859656,2020-06-01/2020-09-01,sano
73.25,-119.25,2023-12-16,enfermo_sequia
42.25,11.25,2023-04-16,enfermo_sequia
-31.75,128.25,2020-05-16,enfermo_sequia
-35.25,173.75,2021-05-16,enfermo_sequia
25.75,57.75,2022-07-16,enfermo_sequia
67.25,-106.25,2023-09-16,enfermo_sequia
-0.9716707143878812,24.113207254814817,2000-06-01/2000-09-01,sano
3.894035781132545,16.99480044283618,2013-06-01/2013-09-01,sano
-7.75,-63.25,2022-06-16,enfermo_sequia
-6.8739,-46.323,2015-10-02,incendio
74.75,141.25,2021-07-16,enfermo_sequia
26.75,33.75,2024-08-16,enfermo_sequia
4.434787993205854,-77.14871568791608,2020-06-01/2020-09-01,sano
72.25,-110.25,2024-03-16,enfermo_sequia
81.25,-27.25,2020-05-16,enfermo_sequia
50.30319879969698,155.54402949639396,2013-06-01/2013-09-01,sano
2.75,18.75,2020-11-16,enfermo_sequia
53.134271101159776,-64.50410164339723,2000-06-01/2000-09-01,sano
42.75,142.25,2020-01-16,enfermo_sequia
36.25,56.25,2024-04-16,enfermo_sequia
55.25,95.75,2022-05-16,enfermo_sequia
49.6437679728629,15.30601222629247,2021-09-30,enfermo_plaga
-2.9144990778449773,-59.67285553142206,2020-06-01/2020-09-01,sano
36.75,27.25,2023-02-15,enfermo_sequia
39.75,-115.75,2021-08-16,enfermo_sequia
49.28805243029336,13.92435920714846,2018-09-30,enfermo_plaga
49.8787660525584,15.64566178944429,2020-09-30,enfermo_plaga
49.90253704322901,-122.59694361021866,2016-06-01/2016-09-01,sano
-1.3605,116.4302,2015-10-23,incendio
36.162,-90.8371,2015-10-18,incendio
31.75,-109.25,2024-12-16,enfermo_sequia
50.25,57.25,2023-05-16,enfermo_sequia
50.75,54.25,2023-08-16,enfermo_sequia
2.270322196067313,19.794894253588037,2020-06-01/2020-09-01,sano
54.43333093600887,106.69920260045248,2013-06-01/2013-09-01,sano
-13.135574193639314,-59.82045457769493,2016-06-01/2016-09-01,sano
60.55137026176054,131.7966808346976,2013-06-01/2013-09-01,sano
54.25,55.75,2022-04-16,enfermo_sequia
50.51036043370825,13.788596484374686,2021-09-30,enfermo_plaga
-4.491900060140047,-77.26689958570103,2020-06-01/2020-09-01,sano
54.5570457907883,-70.70752753590381,2020-06-01/2020-09-01,sano
46.75,67.75,2021-11-16,enfermo_sequia
45.25,111.25,2023-06-16,enfermo_sequia
-12.054187669652944,-68.30754085126753,2013-06-01/2013-09-01,sano
58.89265571101453,77.34529323972664,2020-06-01/2020-09-01,sano
43.25,116.75,2024-03-16,enfermo_sequia
44.75,86.25,2023-04-16,enfermo_sequia
76.25,-48.75,2020-06-16,enfermo_sequia
-22.25,-50.75,2020-09-16,enfermo_sequia
48.17702260954039,-85.72973498495774,2020-06-01/2020-09-01,sano
-52.75,-70.25,2023-02-15,enfermo_sequia
49.60020752017433,14.676702688400177,2021-09-30,enfermo_plaga
50.02381247414764,16.725237817157613,2019-09-30,enfermo_plaga
-3.6067,105.272,2015-07-16,incendio
-15.058651566897138,-44.99999999999999,2023-06-15,deforestacion
48.904770462270186,13.766359630848456,2021-09-30,enfermo_plaga
51.75,-58.75,2024-11-16,enfermo_sequia
18.75,-97.75,2023-11-16,enfermo_sequia
49.72747750722596,15.777951122870288,2019-09-30,enfermo_plaga
70.75,143.75,2022-09-16,enfermo_sequia
-10.75,-58.25,2023-09-16,enfermo_sequia
-24.25,-48.75,2020-08-16,enfermo_sequia
-25.10209883282536,45.0,2023-06-15,deforestacion
2.598256226387837,-67.2007131570935,2000-06-01/2000-09-01,sano
49.37661360353008,16.660561918256022,2018-09-30,enfermo_plaga
37.75,26.25,2023-05-16,enfermo_sequia
46.25,87.75,2020-05-16,enfermo_sequia
44.75,91.25,2022-06-16,enfermo_sequia
42.75,106.75,2023-02-15,enfermo_sequia
24.75,-1.75,2021-12-16,enfermo_sequia
50.86481021271028,14.36595807371722,2021-09-30,enfermo_plaga
75.75,145.25,2021-01-16,enfermo_sequia
25.75,4.25,2022-08-16,enfermo_sequia
52.25,21.25,2020-02-15,enfermo_sequia
27.75,110.75,2023-06-16,enfermo_sequia
-1.050865179039924,19.4106695145414,2000-06-01/2000-09-01,sano
-19.75,-48.75,2021-07-16,enfermo_sequia
30.25,-111.25,2021-05-16,enfermo_sequia
-2.1182,114.333,2015-10-18,incendio
56.50199176606345,-125.06507677105446,2013-06-01/2013-09-01,sano
-10.1429,-44.2563,2015-09-09,incendio
50.23667888498617,12.578104001403467,2018-09-30,enfermo_plaga
64.25,54.25,2021-06-16,enfermo_sequia
58.25,68.75,2021-10-16,enfermo_sequia
70.75,-116.75,2022-12-16,enfermo_sequia
79.75,-23.75,2022-04-16,enfermo_sequia
34.75,-106.25,2022-07-16,enfermo_sequia
-0.25,-56.75,2020-08-16,enfermo_sequia
49.65786046191117,14.33604437402782,2021-09-30,enfermo_plaga
-23.75,-48.75,2022-04-16,enfermo_sequia
49.95490976987869,14.03585765381038,2021-09-30,enfermo_plaga
-7.25,-72.25,2021-09-16,enfermo_sequia
-6.75,-69.25,2024-06-16,enfermo_sequia
50.02401620960652,15.43820131969067,2021-09-30,enfermo_plaga
-5.842478062819768,-53.322152386118816,2000-06-01/2000-09-01,sano
44.75,76.75,2022-01-16,enfermo_sequia
25.749689700052755,95.7528197735982,2013-06-01/2013-09-01,sano
-6.25,-73.75,2024-11-16,enfermo_sequia
1.5458,109.561,2015-07-13,incendio
38.25,59.75,2021-12-16,enfermo_sequia
47.25,62.75,2021-12-16,enfermo_sequia
-10.3012,123.6366,2015-10-11,incendio
-8.25,-64.75,2020-10-16,enfermo_sequia
49.36442891421267,14.324571587514225,2018-09-30,enfermo_plaga
45.187500856434816,135.91527274276734,2016-06-01/2016-09-01,sano
-11.5458,-47.6505,2015-08-27,incendio
49.31467511855432,16.59736128870674,2019-02-05,enfermo_plaga
-0.1491,101.5856,2015-07-29,incendio
18.25,9.75,2024-07-16,enfermo_sequia
64.75,131.25,2024-07-16,enfermo_sequia
41.25,97.25,2023-11-16,enfermo_sequia
49.75,60.75,2020-11-16,enfermo_sequia
44.9053,-121.6074,2015-11-04,incendio
49.52845167042437,14.873916908720364,2020-09-30,enfermo_plaga
6.822310091317965,-60.96377951952872,2013-06-01/2013-09-01,sano
49.75,-72.75,2022-01-16,enfermo_sequia
79.25,94.75,2021-07-16,enfermo_sequia
27.498176412147583,98.44597982994496,2013-06-01/2013-09-01,sano
38.75,88.25,2020-03-16,enfermo_sequia
46.25,96.25,2023-04-16,enfermo_sequia
82.75,-32.75,2022-03-16,enfermo_sequia
53.25,-102.25,2021-12-16,enfermo_sequia
28.25,6.25,2023-07-16,enfermo_sequia
44.75,98.75,2023-04-16,enfermo_sequia
12.25,-87.25,2020-02-15,enfermo_sequia
-9.75,-59.75,2020-07-16,enfermo_sequia
49.37529167596431,16.332930050189585,2018-09-30,enfermo_plaga
50.7779,-104.4445,2015-04-13,incendio
30.25,41.25,2021-12-16,enfermo_sequia
48.90479524653673,14.362770645773558,2019-09-30,enfermo_plaga
52.75,9.75,2022-10-16,enfermo_sequia
51.11770307258468,93.8076038712785,2016-06-01/2016-09-01,sano
-33.25,119.75,2024-04-16,enfermo_sequia
74.25,135.75,2020-04-16,enfermo_sequia
32.25,14.75,2024-08-16,enfermo_sequia
45.9893,-117.6865,2015-08-20,incendio
59.75493593431533,67.8770557085922,2000-06-01/2000-09-01,sano
50.703181757888935,-68.11465922568907,2013-06-01/2013-09-01,sano
47.25,34.25,2020-05-16,enfermo_sequia
59.75,58.75,2021-06-16,enfermo_sequia
-10.25,-57.75,2023-09-16,enfermo_sequia
52.25,21.25,2022-09-16,enfermo_sequia
49.02577998997433,15.459807938486222,2021-09-30,enfermo_plaga
-11.5129,-56.2453,2015-08-11,incendio
68.25,172.75,2020-08-16,enfermo_sequia
49.97019074134692,15.548508369619784,2018-09-30,enfermo_plaga
-9.637023531918206,-73.77125985165274,2000-06-01/2000-09-01,sano
34.25,52.75,2022-02-15,enfermo_sequia
49.86418055527845,17.204646322913103,2020-09-30,enfermo_plaga
40.25,92.75,2021-02-15,enfermo_sequia
-2.6813,113.2246,2015-10-16,incendio
49.13603208078485,15.612904460830402,2018-09-30,enfermo_plaga
50.51630145569458,15.395634504745546,2019-09-30,enfermo_plaga
57.25,-104.25,2023-10-16,enfermo_sequia
64.75,-98.25,2023-12-16,enfermo_sequia
49.71969227190927,12.527125720478397,2021-09-30,enfermo_plaga
-3.9873044103247737,141.90855391615432,2013-06-01/2013-09-01,sano
70.25,141.75,2022-09-16,enfermo_sequia
65.75,136.25,2020-08-16,enfermo_sequia
49.23992327644424,15.24158248962538,2021-09-30,enfermo_plaga
39.25,54.75,2021-10-16,enfermo_sequia
-2.592592808872592,26.36901688785965,2013-06-01/2013-09-01,sano
46.75,53.75,2020-08-16,enfermo_sequia
-9.7852,-54.3692,2015-09-26,incendio
34.25,45.25,2024-03-16,enfermo_sequia
5.019148099025129,45.0,2023-06-15,deforestacion
-7.75,-72.75,2022-06-16,enfermo_sequia
49.359016613512566,16.251017311562528,2018-09-30,enfermo_plaga
49.38560498095482,17.737801705183617,2019-09-30,enfermo_plaga
-1.825938090630684,136.3937587959089,2016-06-01/2016-09-01,sano
71.75,-113.25,2024-06-16,enfermo_sequia
68.25,156.75,2024-05-16,enfermo_sequia
48.96633904283173,13.662359699891084,2020-09-30,enfermo_plaga
49.37563326185917,16.44224004353606,2021-09-30,enfermo_plaga
65.3266,-151.6241,2015-06-21,incendio
-4.12445955533863,-75.23343647747686,2020-06-01/2020-09-01,sano
62.590088083201344,75.83532188520452,2000-06-01/2000-09-01,sano
61.88562842482723,62.30701283674582,2013-06-01/2013-09-01,sano
-6.167132241797663,143.80743709045507,2013-06-01/2013-09-01,sano
61.75,-98.25,2023-10-16,enfermo_sequia
62.445700070574944,100.09974654300304,2020-06-01/2020-09-01,sano
62.25,53.25,2021-08-16,enfermo_sequia
43.75,28.25,2020-07-16,enfermo_sequia
-13.08530234882542,-63.11345813428531,2020-06-01/2020-09-01,sano
22.25,-8.75,2024-05-16,enfermo_sequia
49.847517788602914,15.12095788471102,2020-09-30,enfermo_plaga
49.81563859923524,14.942844535249872,2021-09-30,enfermo_plaga
33.1577,-81.043,2015-02-07,incendio
48.75,90.75,2022-10-16,enfermo_sequia
-6.581,-47.9131,2015-07-21,incendio
-22.25,-66.75,2023-02-15,enfermo_sequia
23.75,53.25,2022-02-15,enfermo_sequia
67.25,-67.75,2022-08-16,enfermo_sequia
43.75,1.25,2023-08-16,enfermo_sequia
-12.5918,-54.9273,2015-09-20,incendio
41.75,115.75,2023-06-16,enfermo_sequia
49.9337,-102.9503,2015-10-16,incendio
-14.3256,-50.8988,2015-09-23,incendio
71.75,124.75,2024-06-16,enfermo_sequia
49.31599913928727,16.032685496262747,2021-09-30,enfermo_plaga
-12.377972851647035,-52.86260581465889,2020-06-01/2020-09-01,sano
60.4969,-127.0728,2015-06-29,incendio
45.75,66.25,2024-04-16,enfermo_sequia
39.75,104.25,2020-09-16,enfermo_sequia
21.75,-4.25,2024-08-16,enfermo_sequia
-9.2213,-65.3997,2015-09-08,incendio
-1.3013270340280034,28.29548742794956,2020-06-01/2020-09-01,sano
33.25,-8.25,2024-06-16,enfermo_sequia
49.88287491475015,17.007872940294508,2018-09-30,enfermo_plaga
17.366840960421214,-89.54187345029385,2013-06-01/2013-09-01,sano
49.0701431339942,13.89806281732629,2020-09-30,enfermo_plaga
-1.5478,110.0652,2015-09-26,incendio
70.25,148.75,2020-02-15,enfermo_sequia
49.72971100661129,17.56425670332818,2018-09-30,enfermo_plaga
15.058651566897138,114.99999999999996,2023-06-15,deforestacion
-36.75,-72.75,2020-02-15,enfermo_sequia
-3.25,100.25,2020-04-16,enfermo_sequia
67.75,148.75,2022-05-16,enfermo_sequia
81.75,59.25,2022-11-16,enfermo_sequia
69.75,148.25,2022-09-16,enfermo_sequia
65.0033855106344,100.9491958908866,2000-06-01/2000-09-01,sano
-5.982,-49.6366,2015-09-25,incendio
43.75,72.75,2024-02-15,enfermo_sequia
15.75,49.75,2024-01-16,enfermo_sequia
34.8345,-97.731,2015-02-04,incendio
34.25,53.25,2023-01-16,enfermo_sequia
36.75,50.25,2022-07-16,enfermo_sequia
61.94366616545904,76.1507528642454,2000-06-01/2000-09-01,sano
58.25,55.25,2021-09-16,enfermo_sequia
-16.479902026919945,-59.90981789240613,2000-06-01/2000-09-01,sano
64.25,-92.75,2023-05-16,enfermo_sequia
59.60370673326562,111.27933857375368,2000-06-01/2000-09-01,sano
45.75,28.25,2024-07-16,enfermo_sequia
-11.8839,-51.0882,2015-10-15,incendio
-2.9876,-49.2607,2015-11-26,incendio
49.25608623768224,15.889357681214458,2018-09-30,enfermo_plaga
47.25,43.75,2020-07-16,enfermo_sequia
-29.75,121.25,2020-04-16,enfermo_sequia
35.75,-0.75,2023-08-16,enfermo_sequia
-37.75,-72.25,2021-12-16,enfermo_sequia
-17.47648477719165,-58.922610414927874,2020-06-01/2020-09-01,sano
50.5774407985854,16.063902983962926,2021-09-30,enfermo_plaga
24.75,-3.75,2024-05-16,enfermo_sequia
9.25,-71.25,2022-02-15,enfermo_sequia
56.75,-101.25,2024-01-16,enfermo_sequia
-5.1649832027447244,-57.7652383779128,2020-06-01/2020-09-01,sano
49.18276839312862,14.982778138588069,2018-09-30,enfermo_plaga
-9.25,-75.25,2024-08-16,enfermo_sequia
4.932152239591154,10.594721949693836,2013-06-01/2013-09-01,sano
49.47370039474727,16.89595982101001,2019-09-30,enfermo_plaga
36.25,37.75,2021-11-16,enfermo_sequia
-0.25,-54.25,2023-10-16,enfermo_sequia
49.83407500844037,15.419095605650142,2019-09-30,enfermo_plaga
36.75,38.25,2022-03-16,enfermo_sequia
-8.25,124.75,2021-10-16,enfermo_sequia
45.9332,-115.7169,2015-08-13,incendio
64.2932,-147.2026,2015-06-24,incendio
19.25,45.75,2021-07-16,enfermo_sequia
32.75,46.75,2022-11-16,enfermo_sequia
-13.0877,-54.2387,2015-04-25,incendio
68.25,158.75,2022-05-16,enfermo_sequia
49.51517260910345,13.860246077246176,2021-09-30,enfermo_plaga
51.3995,-122.4881,2015-11-22,incendio
-5.602,-40.1812,2015-10-15,incendio
78.25,22.75,2023-07-16,enfermo_sequia
47.25,43.25,2021-01-16,enfermo_sequia
41.25,-105.25,2020-11-16,enfermo_sequia
55.25,58.25,2022-01-16,enfermo_sequia
-4.25,102.25,2024-07-16,enfermo_sequia
31.25,-8.75,2024-04-16,enfermo_sequia
-3.4969,-44.3236,2015-09-22,incendio
-2.2957705529193286,-65.91461445672498,2013-06-01/2013-09-01,sano
44.5885,-117.5956,2015-08-18,incendio
75.75,136.25,2023-01-16,enfermo_sequia
49.802004031572025,14.8809796216993,2021-09-30,enfermo_plaga
30.75,18.25,2021-08-16,enfermo_sequia
71.25,127.75,2020-09-16,enfermo_sequia
-1.25,102.25,2020-08-16,enfermo_sequia
-3.1731,113.8456,2015-09-03,incendio
-14.1889,-53.0363,2015-09-17,incendio
-9.75,-57.25,2024-06-16,enfermo_sequia
59.50020113266219,-158.29191311849408,2020-06-01/2020-09-01,sano
39.25,-114.75,2021-08-16,enfermo_sequia
48.90880310568286,13.823739526841802,2019-09-30,enfermo_plaga
-21.75,-58.25,2020-05-16,enfermo_sequia
47.25,58.75,2021-12-16,enfermo_sequia
9.462709840152428,-61.93367324272319,2013-06-01/2013-09-01,sano
62.25,-111.25,2024-01-16,enfermo_sequia
49.42156430584982,15.947364917279923,2021-09-30,enfermo_plaga
49.03924989961652,13.72225457825801,2021-09-30,enfermo_plaga
75.75,96.75,2023-01-16,enfermo_sequia
71.25,129.25,2024-11-16,enfermo_sequia
38.459507512339016,-119.7259581010935,2020-06-01/2020-09-01,sano
50.0833141284103,-122.70021668193188,2000-06-01/2000-09-01,sano
32.75,2.25,2020-11-16,enfermo_sequia
20.75,-6.25,2023-12-16,enfermo_sequia
49.56047333890242,17.435679809496055,2021-09-30,enfermo_plaga
-13.05917717178305,143.23494601706105,2020-06-01/2020-09-01,sano
-2.0357954730643177,11.47237354330215,2013-06-01/2013-09-01,sano
68.75,127.25,2020-04-16,enfermo_sequia
60.60383501009242,105.0571522874436,2013-06-01/2013-09-01,sano
25.75,57.25,2023-12-16,enfermo_sequia
47.36344390430157,-82.5579005858188,2013-06-01/2013-09-01,sano
41.25,64.75,2021-07-16,enfermo_sequia
65.2475,-152.1105,2015-06-23,incendio
45.25,60.75,2023-04-16,enfermo_sequia
49.683393099569685,14.791012732658055,2019-09-30,enfermo_plaga
24.75,-105.25,2020-12-16,enfermo_sequia
-9.559117185500824,-59.84377354204667,2013-06-01/2013-09-01,sano
-5.486561452211654,-56.39409553685682,2013-06-01/2013-09-01,sano
41.25,13.75,2022-08-16,enfermo_sequia
50.25,59.25,2020-07-16,enfermo_sequia
55.75,117.75,2024-08-16,enfermo_sequia
-20.25,-48.25,2021-04-16,enfermo_sequia
79.25,101.75,2022-12-16,enfermo_sequia
59.86212398526532,-126.905739118559,2020-06-01/2020-09-01,sano
57.75,-76.25,2021-05-16,enfermo_sequia
45.25,63.25,2023-08-16,enfermo_sequia
70.75,132.25,2024-05-16,enfermo_sequia
71.75,-96.75,2024-07-16,enfermo_sequia
49.75,79.25,2022-10-16,enfermo_sequia
45.25,43.75,2020-04-16,enfermo_sequia
49.75,60.75,2020-09-16,enfermo_sequia
-37.25,-59.75,2023-05-16,enfermo_sequia
71.25,144.75,2022-07-16,enfermo_sequia
46.25,85.25,2020-06-16,enfermo_sequia
72.75,-115.75,2024-05-16,enfermo_sequia
68.75,151.25,2020-05-16,enfermo_sequia
64.75,-119.25,2023-02-15,enfermo_sequia
-31.75,135.75,2020-07-16,enfermo_sequia
42.75,25.75,2022-12-16,enfermo_sequia
49.42045316882103,14.297239302532889,2021-09-30,enfermo_plaga
58.91408217857808,77.45540305834905,2000-06-01/2000-09-01,sano
79.75,-50.25,2021-07-16,enfermo_sequia
41.25,14.25,2022-03-16,enfermo_sequia
60.2939,-157.8132,2015-06-25,incendio
34.75,47.75,2022-03-16,enfermo_sequia
68.75,169.25,2020-03-16,enfermo_sequia
31.75,-6.75,2022-03-16,enfermo_sequia
73.25,139.75,2020-08-16,enfermo_sequia
41.25,93.75,2021-10-16,enfermo_sequia
66.79103115408253,20.068340902045875,2000-06-01/2000-09-01,sano
-11.32362880288738,-60.37998650087427,2016-06-01/2016-09-01,sano
37.75,-119.25,2021-05-16,enfermo_sequia
49.8043,-98.217,2015-04-15,incendio
21.75,54.75,2023-10-16,enfermo_sequia
50.67484302175661,143.3695104611778,2000-06-01/2000-09-01,sano
-3.2935,105.2845,2015-08-19,incendio
58.75,99.25,2020-04-16,enfermo_sequia
52.856317478427165,-126.05484150843154,2016-06-01/2016-09-01,sano
50.25,53.25,2020-02-15,enfermo_sequia
71.25,-122.75,2024-02-15,enfermo_sequia
-32.453547251005794,125.37131275533856,2013-06-01/2013-09-01,sano
37.25,81.75,2020-08-16,enfermo_sequia
-2.8498886589193084,-77.27185358090372,2000-06-01/2000-09-01,sano
59.78121732108088,95.69465456829732,2016-06-01/2016-09-01,sano
-10.75,-57.25,2021-09-16,enfermo_sequia
51.75,53.75,2023-05-16,enfermo_sequia
47.9078,-119.8452,2015-08-15,incendio
-3.738285830931369,19.51790320667599,2016-06-01/2016-09-01,sano
